rule,severity,component,line,message,effort,creationDate
java:S1130,MINOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/core/tags/calendar/CalendarTag.java,112,"Remove the declaration of thrown exception 'javax.servlet.jsp.JspException', as it cannot be thrown from method's body.",5min,2013-06-08T21:44:53+0000
java:S1192,CRITICAL,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/core/tags/calendar/CalendarTag.java,188,"Define a constant instead of duplicating this literal ""<a href=\"""" 4 times.",10min,2013-06-08T21:44:53+0000
java:S1192,CRITICAL,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/core/tags/calendar/CalendarTag.java,252,"Define a constant instead of duplicating this literal ""</td>"" 7 times.",16min,2013-06-08T21:44:53+0000
java:S1172,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/core/tags/calendar/CalendarTag.java,265,"Remove this unused method parameter ""cal"".",5min,2013-06-08T21:44:53+0000
java:S125,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/core/tags/calendar/CalendarTag.java,267,This block of commented-out lines of code should be removed.,5min,2013-06-08T21:44:53+0000
java:S1192,CRITICAL,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/core/tags/calendar/CalendarTag.java,274,"Define a constant instead of duplicating this literal ""<td class=\""hCalendarDayCurrent"" 4 times.",10min,2013-06-08T21:44:53+0000
java:S1192,CRITICAL,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/core/tags/calendar/CalendarTag.java,281,"Define a constant instead of duplicating this literal ""<div class=\""hCalendarDayTitle"" 3 times.",8min,2013-06-08T21:44:53+0000
java:S1130,MINOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/core/tags/calendar/CalendarTag.java,372,"Remove the declaration of thrown exception 'javax.servlet.jsp.JspException', as it cannot be thrown from method's body.",5min,2013-06-08T21:44:53+0000
java:S1172,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/core/tags/calendar/CalendarTag.java,372,"Remove this unused method parameter ""pw"".",5min,2013-06-08T21:44:53+0000
java:S1135,INFO,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/WeblogRequestMapper.java,45,Complete the task associated to this TODO comment.,0min,2013-06-08T21:44:53+0000
java:S1871,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/WeblogRequestMapper.java,458,This branch's code block is the same as the block for the branch on line 453.,10min,2013-06-08T21:44:53+0000
java:S1186,CRITICAL,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/filters/RequestMappingFilter.java,115,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.",5min,2013-06-08T21:44:53+0000
java:S6035,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/mobile/MobileDeviceRepository.java,39,Replace this alternation with a character class.,5min,2013-06-08T21:44:53+0000
java:S6035,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/mobile/MobileDeviceRepository.java,39,Replace this alternation with a character class.,5min,2013-06-08T21:44:53+0000
java:S6035,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/mobile/MobileDeviceRepository.java,40,Replace this alternation with a character class.,5min,2013-06-08T21:44:53+0000
java:S6035,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/mobile/MobileDeviceRepository.java,42,Replace this alternation with a character class.,5min,2013-06-08T21:44:53+0000
java:S6035,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/mobile/MobileDeviceRepository.java,44,Replace this alternation with a character class.,5min,2013-06-08T21:44:53+0000
java:S6035,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/mobile/MobileDeviceRepository.java,44,Replace this alternation with a character class.,5min,2013-06-08T21:44:53+0000
java:S6035,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/mobile/MobileDeviceRepository.java,45,Replace this alternation with a character class.,5min,2013-06-08T21:44:53+0000
java:S6035,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/mobile/MobileDeviceRepository.java,47,Replace this alternation with a character class.,5min,2013-06-08T21:44:53+0000
java:S6035,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/mobile/MobileDeviceRepository.java,47,Replace this alternation with a character class.,5min,2013-06-08T21:44:53+0000
java:S6035,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/mobile/MobileDeviceRepository.java,47,Replace this alternation with a character class.,5min,2013-06-08T21:44:53+0000
java:S6035,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/mobile/MobileDeviceRepository.java,47,Replace this alternation with a character class.,5min,2013-06-08T21:44:53+0000
java:S6035,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/mobile/MobileDeviceRepository.java,48,Replace this alternation with a character class.,5min,2013-06-08T21:44:53+0000
java:S6035,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/mobile/MobileDeviceRepository.java,48,Replace this alternation with a character class.,5min,2013-06-08T21:44:53+0000
java:S6035,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/mobile/MobileDeviceRepository.java,48,Replace this alternation with a character class.,5min,2013-06-08T21:44:53+0000
java:S6035,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/mobile/MobileDeviceRepository.java,53,Replace this alternation with a character class.,5min,2013-06-08T21:44:53+0000
java:S1192,CRITICAL,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/CalendarModel.java,50,"Define a constant instead of duplicating this literal ""calendarModel"" 3 times.",8min,2013-06-08T21:44:53+0000
java:S1192,CRITICAL,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/FeedModel.java,178,"Define a constant instead of duplicating this literal ""excerpts"" 3 times.",8min,2013-06-08T21:44:53+0000
java:S1118,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/ModelLoader.java,32,Add a private constructor to hide the implicit public one.,5min,2013-06-08T21:44:53+0000
java:S1186,CRITICAL,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PageModel.java,66,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.",5min,2013-06-08T21:44:53+0000
java:S1135,INFO,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PlanetModel.java,186,Complete the task associated to this TODO comment.,0min,2013-06-08T21:44:53+0000
java:S1135,INFO,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PlanetModel.java,207,Complete the task associated to this TODO comment.,0min,2013-06-08T21:44:53+0000
java:S1135,INFO,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PlanetModel.java,227,Complete the task associated to this TODO comment.,0min,2013-06-08T21:44:53+0000
java:S1192,CRITICAL,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PlanetModel.java,237,"Define a constant instead of duplicating this literal ""ignored"" 3 times.",8min,2013-06-08T21:44:53+0000
java:S2387,BLOCKER,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PreviewURLModel.java,35,"""weblog"" is the name of a field in ""URLModel"".",5min,2013-06-08T21:44:53+0000
java:S2387,BLOCKER,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PreviewURLModel.java,37,"""urlStrategy"" is the name of a field in ""URLModel"".",5min,2013-06-08T21:44:53+0000
java:S1192,CRITICAL,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/SiteModel.java,329,"Define a constant instead of duplicating this literal ""ERROR: fetching weblog list"" 4 times.",10min,2013-06-08T21:44:53+0000
java:S1186,CRITICAL,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/URLModel.java,60,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.",5min,2013-06-08T21:44:53+0000
java:S3878,MINOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/URLModel.java,213,Remove this array creation and simply pass the elements.,2min,2013-06-08T21:44:53+0000
java:S3878,MINOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/URLModel.java,218,Remove this array creation and simply pass the elements.,2min,2013-06-08T21:44:53+0000
java:S1144,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/UtilitiesModel.java,238,"Remove this unused private ""replace"" method.",2min,2013-06-08T21:44:53+0000
java:S4144,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/AbstractPager.java,106,"Update this method so that its implementation is not identical to ""getHomeLink"" on line 47.",15min,2013-06-08T21:44:53+0000
java:S5993,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/AbstractWeblogEntriesPager.java,64,"Change the visibility of this constructor to ""protected"".",2min,2013-06-08T21:44:53+0000
java:S107,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/AbstractWeblogEntriesPager.java,64,"Constructor has 9 parameters, which is greater than 7 authorized.",20min,2013-06-08T21:44:53+0000
java:S107,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/AbstractWeblogEntriesPager.java,239,"Method has 9 parameters, which is greater than 7 authorized.",20min,2013-06-08T21:44:53+0000
java:S125,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/MediaFilesPager.java,67,This block of commented-out lines of code should be removed.,5min,2013-06-08T21:44:53+0000
java:S1135,INFO,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/PlanetEntriesPager.java,111,Complete the task associated to this TODO comment.,0min,2013-06-08T21:44:53+0000
java:S1172,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/UsersPager.java,54,"Remove these unused method parameters ""locale"", ""sinceDays"".",5min,2013-06-08T21:44:53+0000
java:S1172,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/UsersPager.java,72,"Remove these unused method parameters ""locale"", ""sinceDays"".",5min,2013-06-08T21:44:53+0000
java:S107,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/WeblogEntriesListPager.java,63,"Constructor has 10 parameters, which is greater than 7 authorized.",20min,2013-06-08T21:44:53+0000
java:S1172,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/WeblogsPager.java,57,"Remove this unused method parameter ""locale"".",5min,2013-06-08T21:44:53+0000
java:S1172,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/WeblogsPager.java,76,"Remove this unused method parameter ""locale"".",5min,2013-06-08T21:44:53+0000
java:S3008,MINOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/LdapCommentAuthenticator.java,60,"Rename this field ""LOG"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'.",2min,2013-06-08T21:44:53+0000
java:S1192,CRITICAL,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/LdapCommentAuthenticator.java,67,"Define a constant instead of duplicating this literal ""ldapUser"" 4 times.",10min,2013-06-08T21:44:53+0000
java:S1192,CRITICAL,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/LdapCommentAuthenticator.java,69,"Define a constant instead of duplicating this literal ""ldapPass"" 3 times.",8min,2013-06-08T21:44:53+0000
java:S1643,MINOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/LdapCommentAuthenticator.java,162,Use a StringBuilder instead.,10min,2013-06-08T21:44:53+0000
java:S1643,MINOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/LdapCommentAuthenticator.java,164,Use a StringBuilder instead.,10min,2013-06-08T21:44:53+0000
java:S108,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/TrackbackLinkbackCommentValidator.java,64,"Remove this block of code, fill it in, or add a comment explaining why it is empty.",5min,2013-06-08T21:44:53+0000
java:S108,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/TrackbackLinkbackCommentValidator.java,65,"Remove this block of code, fill it in, or add a comment explaining why it is empty.",5min,2013-06-08T21:44:53+0000
java:S1186,CRITICAL,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/servlets/CommentAuthenticatorServlet.java,98,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.",5min,2013-06-08T21:44:53+0000
java:S6541,INFO,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/servlets/CommentServlet.java,158,"A ""Brain Method"" was detected. Refactor it to reduce at least one of the following metrics: LOC from 189 to 64, Complexity from 36 to 14, Nesting Level from 5 to 2, Number of Variables from 27 to 6.",0min,2013-06-08T21:44:53+0000
java:S1135,INFO,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/servlets/CommentServlet.java,229,Complete the task associated to this TODO comment.,0min,2013-06-08T21:44:53+0000
java:S1135,INFO,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/servlets/FeedServlet.java,291,Complete the task associated to this TODO comment.,0min,2013-06-08T21:44:53+0000
java:S125,MAJOR,aryanmishra777_roller:app/src/main/java/org/apache/roller/weblogger/ui/rendering/servlets/FeedServlet.java,298,This block of commented-out lines of code should be removed.,5min,2013-06-08T21:44:53+0000
